,iso_code,location,date,new_cases_smoothed_per_million,new_deaths,population,new_deaths_smoothed_per_million,new_tests_smoothed_per_thousand,tests_per_case,reproduction_rate,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,new_deaths_per_million
71191,PAK,Pakistan,2021-11-18,1.331,10.0,225199929.0,0.041,0.156,116.9,0.87,50.143,76.857,-3.0,54.857,37.143,23.0,0.04440498735681218
71192,PAK,Pakistan,2021-11-19,1.387,7.0,225199929.0,0.038,0.157,112.9,0.87,50.143,76.571,-3.0,55.0,37.0,23.286,0.031083491149768522
71193,PAK,Pakistan,2021-11-20,1.585,4.0,225199929.0,0.041,0.161,101.3,0.88,50.143,76.286,-2.857,54.857,36.857,23.571,0.01776199494272487
71194,PAK,Pakistan,2021-11-21,1.471,4.0,225199929.0,0.032,0.164,111.8,0.89,50.286,76.286,-2.714,54.857,36.857,23.714,0.01776199494272487
71195,PAK,Pakistan,2021-11-22,1.534,5.0,225199929.0,0.032,0.166,108.5,0.91,50.286,76.143,-2.571,54.286,36.857,24.0,0.02220249367840609
71196,PAK,Pakistan,2021-11-23,1.585,9.0,225199929.0,0.031,0.168,106.2,0.91,50.143,75.857,-2.429,54.0,36.857,24.286,0.03996448862113096
71197,PAK,Pakistan,2021-11-24,1.523,13.0,225199929.0,0.033,0.169,111.1,0.92,50.0,75.714,-2.429,54.0,37.0,24.571,0.05772648356385583
71198,PAK,Pakistan,2021-11-25,1.418,7.0,225199929.0,0.031,0.172,121.4,0.93,49.429,75.0,-2.286,53.714,36.714,24.571,0.031083491149768522
71199,PAK,Pakistan,2021-11-26,1.476,7.0,225199929.0,0.031,0.169,114.5,0.95,49.571,75.0,-2.286,53.571,37.0,24.714,0.031083491149768522
71200,PAK,Pakistan,2021-11-27,1.47,5.0,225199929.0,0.032,0.172,117.1,0.96,49.429,74.857,-2.286,53.429,37.143,24.714,0.02220249367840609
71201,PAK,Pakistan,2021-11-28,1.377,9.0,225199929.0,0.035,0.17,123.5,0.97,49.286,74.571,-2.286,52.857,37.286,24.857,0.03996448862113096
71202,PAK,Pakistan,2021-11-29,1.478,10.0,225199929.0,0.038,0.17,115.1,1.0,49.143,74.286,-2.286,52.857,37.429,24.714,0.04440498735681218
71203,PAK,Pakistan,2021-11-30,1.519,9.0,225199929.0,0.038,0.17,112.0,1.01,49.143,74.286,-2.286,53.143,37.429,24.857,0.03996448862113096
71204,PAK,Pakistan,2021-12-01,1.528,8.0,225199929.0,0.035,0.173,113.2,1.0,49.429,74.857,-2.286,53.429,37.571,25.0,0.03552398988544974
71205,PAK,Pakistan,2021-12-02,1.616,8.0,225199929.0,0.036,0.175,108.1,1.0,50.429,76.571,-2.429,54.571,38.429,25.429,0.03552398988544974
71206,PAK,Pakistan,2021-12-03,1.628,8.0,225199929.0,0.036,0.182,111.7,1.0,50.571,77.429,-2.429,55.286,38.714,25.714,0.03552398988544974
71207,PAK,Pakistan,2021-12-04,1.672,6.0,225199929.0,0.037,0.183,109.4,0.98,51.143,78.714,-2.429,56.143,39.286,26.0,0.026642992414087307
71208,PAK,Pakistan,2021-12-05,1.774,10.0,225199929.0,0.037,0.189,106.6,0.97,51.571,79.571,-2.429,57.0,39.571,26.143,0.04440498735681218
71209,PAK,Pakistan,2021-12-06,1.62,7.0,225199929.0,0.036,0.192,118.7,0.95,52.286,80.714,-2.429,58.0,40.286,26.429,0.031083491149768522
71210,PAK,Pakistan,2021-12-07,1.554,9.0,225199929.0,0.036,0.196,126.5,0.95,52.857,81.571,-2.571,58.714,41.0,27.143,0.03996448862113096
71211,PAK,Pakistan,2021-12-08,1.536,10.0,225199929.0,0.037,0.197,128.2,0.95,53.286,82.0,-2.571,59.0,41.286,28.143,0.04440498735681218
71212,PAK,Pakistan,2021-12-09,1.487,9.0,225199929.0,0.037,0.197,132.8,0.95,53.286,81.571,-2.571,58.714,41.0,29.143,0.03996448862113096
71213,PAK,Pakistan,2021-12-10,1.464,11.0,225199929.0,0.039,0.196,134.1,0.95,53.429,81.143,-2.571,58.429,40.857,30.143,0.048845486092493395
71214,PAK,Pakistan,2021-12-11,1.411,7.0,225199929.0,0.04,0.199,141.3,0.95,53.143,80.571,-2.571,58.0,40.286,31.286,0.031083491149768522
71215,PAK,Pakistan,2021-12-12,1.352,6.0,225199929.0,0.037,0.199,147.3,0.95,53.143,80.571,-2.571,57.714,40.143,32.714,0.026642992414087307
71216,PAK,Pakistan,2021-12-13,1.364,3.0,225199929.0,0.035,0.198,145.2,0.96,52.714,80.0,-2.571,57.286,39.286,33.571,0.013321496207043653
71217,PAK,Pakistan,2021-12-14,1.402,4.0,225199929.0,0.032,0.194,138.4,0.97,52.286,79.429,-2.429,56.714,38.429,34.0,0.01776199494272487
71218,PAK,Pakistan,2021-12-15,1.371,6.0,225199929.0,0.029,0.195,142.3,0.97,51.429,78.429,-2.429,56.286,37.714,34.143,0.026642992414087307
71219,PAK,Pakistan,2021-12-16,1.348,14.0,225199929.0,0.032,0.194,143.8,0.98,50.429,77.429,-2.286,55.714,36.857,34.0,0.062166982299537044
71220,PAK,Pakistan,2021-12-17,1.097,0.0,225199929.0,0.025,0.192,174.9,1.0,49.714,77.0,-2.286,55.429,36.286,34.0,0.0
71221,PAK,Pakistan,2021-12-18,1.306,9.0,225199929.0,0.027,0.19,145.5,1.06,49.429,76.571,-2.143,55.143,36.143,33.857,0.03996448862113096
71222,PAK,Pakistan,2021-12-19,1.379,6.0,225199929.0,0.027,0.188,136.3,1.08,48.857,75.571,-2.0,54.143,35.714,33.571,0.026642992414087307
71223,PAK,Pakistan,2021-12-20,1.392,4.0,225199929.0,0.027,0.19,136.8,1.08,49.0,75.429,-1.714,53.857,35.857,32.714,0.01776199494272487
71224,PAK,Pakistan,2021-12-21,1.354,10.0,225199929.0,0.031,0.194,143.3,1.08,49.286,75.429,-1.714,54.0,36.143,32.571,0.04440498735681218
71225,PAK,Pakistan,2021-12-22,1.391,2.0,225199929.0,0.029,0.195,140.6,1.09,50.0,75.857,-1.714,54.429,36.714,32.429,0.008880997471362435
71226,PAK,Pakistan,2021-12-23,1.419,4.0,225199929.0,0.022,0.198,139.4,1.11,51.286,76.857,-1.714,55.714,37.857,31.714,0.01776199494272487
71227,PAK,Pakistan,2021-12-24,1.643,7.0,225199929.0,0.027,0.202,122.6,1.13,52.429,77.714,-1.714,57.571,39.143,30.0,0.031083491149768522
71228,PAK,Pakistan,2021-12-25,1.479,2.0,225199929.0,0.022,0.202,136.3,1.16,52.143,76.857,-1.286,57.714,39.714,23.0,0.008880997471362435
71229,PAK,Pakistan,2021-12-26,1.426,2.0,225199929.0,0.02,0.208,145.6,1.19,51.857,75.857,-1.429,58.143,39.286,22.857,0.008880997471362435
71230,PAK,Pakistan,2021-12-27,1.455,3.0,225199929.0,0.019,0.206,141.5,1.23,50.429,73.857,-1.143,57.714,38.429,21.0,0.013321496207043653
71231,PAK,Pakistan,2021-12-28,1.479,6.0,225199929.0,0.016,0.206,139.1,1.28,50.429,73.714,-1.0,58.143,38.857,19.286,0.026642992414087307
71232,PAK,Pakistan,2021-12-29,1.557,3.0,225199929.0,0.017,0.203,130.2,1.34,50.286,73.429,-0.857,58.0,39.143,17.714,0.013321496207043653
71233,PAK,Pakistan,2021-12-30,1.68,6.0,225199929.0,0.018,0.205,122.3,1.4,49.857,73.143,-0.714,57.571,39.143,17.0,0.026642992414087307
87465,LKA,Sri Lanka,2021-03-01,20.169,12.0,21497306.0,0.173,0.549,27.2,0.79,-21.857,1.286,9.571,-21.714,-16.857,-28.857,0.5582094798297051
87466,LKA,Sri Lanka,2021-03-02,19.012,7.0,21497306.0,0.199,0.529,27.8,0.79,-21.429,1.857,9.571,-21.143,-16.571,-29.0,0.325622196567328
87467,LKA,Sri Lanka,2021-03-03,18.335,1.0,21497306.0,0.179,0.534,29.1,0.8,-21.0,2.143,9.571,-20.857,-16.429,-29.143,0.046517456652475433
87468,LKA,Sri Lanka,2021-03-04,17.79,5.0,21497306.0,0.199,0.529,29.7,0.8,-21.571,0.571,10.143,-21.571,-16.857,-29.286,0.23258728326237715
87469,LKA,Sri Lanka,2021-03-05,16.813,4.0,21497306.0,0.193,0.524,31.1,0.81,-19.286,2.286,8.857,-19.143,-19.429,-23.0,0.18606982660990173
87470,LKA,Sri Lanka,2021-03-06,15.018,0.0,21497306.0,0.193,0.529,35.2,0.82,-19.429,1.286,9.143,-19.571,-21.143,-22.714,0.0
87471,LKA,Sri Lanka,2021-03-07,17.285,9.0,21497306.0,0.253,0.542,31.4,0.83,-19.286,1.286,9.286,-19.857,-21.429,-23.143,0.4186571098722789
87472,LKA,Sri Lanka,2021-03-08,16.527,5.0,21497306.0,0.206,0.526,31.8,0.84,-19.571,0.286,9.429,-20.143,-21.857,-23.143,0.23258728326237715
87473,LKA,Sri Lanka,2021-03-09,16.434,4.0,21497306.0,0.186,0.532,32.3,0.84,-19.143,0.714,9.143,-19.857,-21.714,-23.0,0.18606982660990173
87474,LKA,Sri Lanka,2021-03-10,16.341,0.0,21497306.0,0.179,0.529,32.4,0.84,-18.857,1.0,8.857,-19.143,-21.857,-23.0,0.0
87475,LKA,Sri Lanka,2021-03-11,15.809,9.0,21497306.0,0.206,0.515,32.6,0.85,-18.714,1.286,9.143,-19.286,-21.0,-25.0,0.4186571098722789
87476,LKA,Sri Lanka,2021-03-12,15.457,5.0,21497306.0,0.213,0.505,32.6,0.86,-18.286,2.429,8.857,-18.429,-20.0,-25.0,0.23258728326237715
87477,LKA,Sri Lanka,2021-03-13,16.281,1.0,21497306.0,0.219,0.507,31.1,0.86,-17.571,3.429,8.429,-17.286,-18.286,-25.0,0.046517456652475433
87478,LKA,Sri Lanka,2021-03-14,14.7,1.0,21497306.0,0.166,0.486,33.0,0.87,-17.0,3.857,8.143,-16.286,-17.857,-24.857,0.046517456652475433
87479,LKA,Sri Lanka,2021-03-15,14.613,5.0,21497306.0,0.166,0.483,33.0,0.88,-16.143,5.429,7.714,-15.143,-16.571,-24.286,0.23258728326237715
87480,LKA,Sri Lanka,2021-03-16,13.616,0.0,21497306.0,0.14,0.486,35.7,0.89,-16.286,5.286,7.714,-14.714,-16.286,-23.714,0.0
87481,LKA,Sri Lanka,2021-03-17,14.467,5.0,21497306.0,0.173,0.482,33.3,0.9,-16.286,5.571,7.714,-14.571,-15.714,-22.857,0.23258728326237715
87482,LKA,Sri Lanka,2021-03-18,13.523,0.0,21497306.0,0.113,0.486,35.9,0.9,-16.0,5.857,7.0,-13.857,-16.143,-19.857,0.0
87483,LKA,Sri Lanka,2021-03-19,14.693,7.0,21497306.0,0.126,0.497,33.8,0.91,-16.0,5.714,6.857,-13.714,-16.571,-19.0,0.325622196567328
87484,LKA,Sri Lanka,2021-03-20,13.656,0.0,21497306.0,0.12,0.498,36.5,0.91,-15.571,6.286,6.857,-13.286,-16.571,-18.571,0.0
87485,LKA,Sri Lanka,2021-03-21,15.238,2.0,21497306.0,0.126,0.503,33.0,0.92,-15.714,6.143,7.0,-13.429,-16.857,-18.286,0.09303491330495087
87486,LKA,Sri Lanka,2021-03-22,15.125,5.0,21497306.0,0.126,0.512,33.9,0.91,-15.571,6.0,7.143,-13.286,-17.143,-18.0,0.23258728326237715
87487,LKA,Sri Lanka,2021-03-23,15.769,1.0,21497306.0,0.133,0.501,31.8,0.9,-15.143,6.429,7.0,-13.0,-17.143,-17.714,0.046517456652475433
87488,LKA,Sri Lanka,2021-03-24,14.327,0.0,21497306.0,0.1,0.495,34.6,0.89,-14.714,6.714,7.0,-12.714,-17.143,-17.714,0.0
87489,LKA,Sri Lanka,2021-03-25,15.052,2.0,21497306.0,0.113,0.496,33.0,0.89,-13.857,7.857,7.0,-11.857,-17.0,-17.714,0.09303491330495087
87490,LKA,Sri Lanka,2021-03-26,13.716,3.0,21497306.0,0.086,0.489,35.6,0.89,-13.143,8.286,6.857,-11.429,-17.0,-17.571,0.1395523699574263
87491,LKA,Sri Lanka,2021-03-27,14.513,1.0,21497306.0,0.093,0.488,33.7,0.88,-12.429,8.857,6.714,-11.143,-17.143,-17.429,0.046517456652475433
87492,LKA,Sri Lanka,2021-03-28,12.546,3.0,21497306.0,0.1,0.489,38.9,0.88,-12.714,8.286,6.857,-11.857,-17.0,-18.714,0.1395523699574263
87493,LKA,Sri Lanka,2021-03-29,11.889,5.0,21497306.0,0.1,0.476,40.0,0.88,-12.0,9.571,6.571,-11.286,-16.714,-18.429,0.23258728326237715
87494,LKA,Sri Lanka,2021-03-30,11.144,0.0,21497306.0,0.093,0.48,43.1,0.88,-11.286,10.571,6.429,-10.857,-16.429,-18.143,0.0
87495,LKA,Sri Lanka,2021-03-31,11.217,2.0,21497306.0,0.106,0.471,42.0,0.89,-10.429,11.571,6.0,-10.286,-16.0,-17.714,0.09303491330495087
87496,LKA,Sri Lanka,2021-04-01,10.819,3.0,21497306.0,0.113,0.466,43.0,0.9,-10.0,11.571,5.714,-9.857,-15.714,-17.143,0.1395523699574263
87497,LKA,Sri Lanka,2021-04-02,10.413,0.0,21497306.0,0.093,0.468,44.9,0.9,-9.571,11.857,6.571,-10.571,-15.0,-19.857,0.0
87498,LKA,Sri Lanka,2021-04-03,9.676,4.0,21497306.0,0.113,0.456,47.2,0.91,-9.143,12.143,6.571,-10.429,-14.714,-19.571,0.18606982660990173
87499,LKA,Sri Lanka,2021-04-04,8.958,6.0,21497306.0,0.133,0.457,51.0,0.93,-7.0,14.286,6.143,-8.571,-14.143,-17.571,0.2791047399148526
87500,LKA,Sri Lanka,2021-04-05,8.586,0.0,21497306.0,0.1,0.466,54.3,0.96,-6.429,14.143,6.143,-8.429,-14.0,-17.286,0.0
87501,LKA,Sri Lanka,2021-04-06,8.293,5.0,21497306.0,0.133,0.44,53.0,0.99,-5.857,14.286,6.0,-8.0,-14.0,-17.0,0.23258728326237715
87502,LKA,Sri Lanka,2021-04-07,8.001,2.0,21497306.0,0.133,0.44,55.0,1.03,-5.286,14.571,6.0,-7.571,-14.0,-16.857,0.09303491330495087
87503,LKA,Sri Lanka,2021-04-08,8.878,3.0,21497306.0,0.133,0.451,50.8,1.07,-4.286,15.714,5.857,-7.0,-13.857,-16.714,0.1395523699574263
87504,LKA,Sri Lanka,2021-04-09,9.543,2.0,21497306.0,0.146,0.437,45.8,1.1,-2.571,17.857,4.571,-4.429,-13.857,-13.286,0.09303491330495087
87505,LKA,Sri Lanka,2021-04-10,10.32,2.0,21497306.0,0.133,0.438,42.5,1.12,-0.857,20.286,4.143,-2.0,-13.571,-13.286,0.09303491330495087
87506,LKA,Sri Lanka,2021-04-11,11.264,3.0,21497306.0,0.113,0.435,38.6,1.13,1.286,23.429,3.857,0.571,-12.571,-13.429,0.1395523699574263
87507,LKA,Sri Lanka,2021-04-12,11.955,0.0,21497306.0,0.113,0.428,35.8,1.14,3.571,28.857,4.429,2.286,-10.429,-18.714,0.0
87508,LKA,Sri Lanka,2021-04-13,12.826,4.0,21497306.0,0.106,0.422,32.9,1.16,0.857,30.429,6.571,0.143,-9.0,-27.429,0.18606982660990173
87509,LKA,Sri Lanka,2021-04-14,12.021,0.0,21497306.0,0.093,0.391,32.5,1.18,-6.429,23.429,8.714,-6.429,-7.571,-37.143,0.0
87510,LKA,Sri Lanka,2021-04-15,11.271,6.0,21497306.0,0.113,0.336,29.8,1.22,-11.286,20.571,9.714,-9.714,-3.571,-44.571,0.2791047399148526
87511,LKA,Sri Lanka,2021-04-16,10.779,7.0,21497306.0,0.146,0.301,27.9,1.26,-15.714,17.571,10.857,-12.857,0.714,-51.143,0.325622196567328
87512,LKA,Sri Lanka,2021-04-17,10.008,0.0,21497306.0,0.133,0.278,27.7,1.32,-20.0,13.714,11.429,-16.143,3.143,-55.857,0.0
87513,LKA,Sri Lanka,2021-04-18,11.065,3.0,21497306.0,0.133,0.265,24.0,1.39,-23.857,10.0,11.714,-18.714,3.0,-58.143,0.1395523699574263
87514,LKA,Sri Lanka,2021-04-19,11.37,2.0,21497306.0,0.146,0.276,24.3,1.44,-26.714,4.571,11.286,-20.286,1.143,-53.0,0.09303491330495087
87515,LKA,Sri Lanka,2021-04-20,12.307,0.0,21497306.0,0.12,0.291,23.6,1.5,-24.714,2.857,9.429,-18.143,-0.143,-44.429,0.0
87516,LKA,Sri Lanka,2021-04-21,15.49,10.0,21497306.0,0.186,0.34,22.0,1.55,-18.286,9.714,7.571,-11.714,-1.571,-34.714,0.4651745665247543
87517,LKA,Sri Lanka,2021-04-22,18.428,4.0,21497306.0,0.173,0.415,22.5,1.6,-15.0,11.429,7.0,-9.286,-5.857,-27.429,0.18606982660990173
87518,LKA,Sri Lanka,2021-04-23,22.142,0.0,21497306.0,0.126,0.47,21.2,1.63,-13.143,12.714,6.571,-8.0,-11.143,-21.286,0.0
87519,LKA,Sri Lanka,2021-04-24,28.123,4.0,21497306.0,0.153,0.538,19.1,1.65,-12.286,13.714,7.0,-8.143,-14.857,-16.714,0.18606982660990173
87520,LKA,Sri Lanka,2021-04-25,30.456,4.0,21497306.0,0.159,0.586,19.2,1.65,-12.714,13.714,7.714,-9.857,-16.286,-15.0,0.18606982660990173
87521,LKA,Sri Lanka,2021-04-26,35.028,5.0,21497306.0,0.179,0.615,17.5,1.65,-16.571,10.0,10.286,-14.857,-17.0,-22.857,0.23258728326237715
87522,LKA,Sri Lanka,2021-04-27,39.972,0.0,21497306.0,0.179,0.652,16.3,1.65,-17.571,9.857,10.857,-16.429,-18.0,-23.429,0.0
87523,LKA,Sri Lanka,2021-04-28,45.873,14.0,21497306.0,0.206,0.664,14.5,1.65,-19.0,9.286,11.857,-18.714,-19.143,-24.857,0.651244393134656
87524,LKA,Sri Lanka,2021-04-29,51.581,0.0,21497306.0,0.179,0.72,14.0,1.63,-20.286,9.714,12.857,-20.714,-20.429,-26.571,0.0
87525,LKA,Sri Lanka,2021-04-30,57.336,17.0,21497306.0,0.292,0.818,14.3,1.61,-21.571,9.857,14.0,-22.714,-21.714,-28.429,0.7907967630920824
87526,LKA,Sri Lanka,2021-05-01,61.642,9.0,21497306.0,0.326,0.874,14.2,1.59,-25.286,6.571,15.714,-26.429,-24.286,-33.143,0.4186571098722789
87527,LKA,Sri Lanka,2021-05-02,68.939,9.0,21497306.0,0.359,0.938,13.6,1.56,-28.0,3.857,17.0,-29.143,-27.429,-34.286,0.4186571098722789
87528,LKA,Sri Lanka,2021-05-03,75.092,13.0,21497306.0,0.412,0.974,13.0,1.53,-26.714,5.143,16.286,-27.857,-29.286,-28.714,0.6047269364821806
87529,LKA,Sri Lanka,2021-05-04,80.429,0.0,21497306.0,0.412,1.03,12.8,1.5,-28.286,3.0,17.429,-30.143,-30.429,-30.714,0.0
87530,LKA,Sri Lanka,2021-05-05,83.572,25.0,21497306.0,0.485,1.11,13.3,1.46,-29.429,1.286,18.286,-31.571,-31.143,-31.857,1.1629364163118858
87531,LKA,Sri Lanka,2021-05-06,85.991,11.0,21497306.0,0.558,1.138,13.2,1.43,-31.143,-2.0,19.286,-33.286,-32.143,-33.0,0.5116920231772297
87532,LKA,Sri Lanka,2021-05-07,87.665,19.0,21497306.0,0.572,1.11,12.7,1.41,-32.857,-5.143,20.286,-35.0,-32.857,-33.714,0.8838316763970332
87533,LKA,Sri Lanka,2021-05-08,88.862,22.0,21497306.0,0.658,1.109,12.5,1.39,-31.857,-4.429,20.143,-34.429,-33.0,-30.429,1.0233840463544595
87534,LKA,Sri Lanka,2021-05-09,94.052,15.0,21497306.0,0.698,1.107,11.8,1.37,-32.429,-5.286,20.429,-35.0,-33.286,-30.714,0.6977618497871314
87535,LKA,Sri Lanka,2021-05-10,98.71,26.0,21497306.0,0.784,1.141,11.6,1.35,-32.571,-4.0,20.571,-35.0,-33.0,-31.143,1.2094538729643611
87536,LKA,Sri Lanka,2021-05-11,103.056,23.0,21497306.0,0.937,1.168,11.3,1.33,-32.714,-3.143,21.0,-34.714,-32.714,-31.714,1.0699015030069348
87537,LKA,Sri Lanka,2021-05-12,106.312,0.0,21497306.0,0.771,1.168,11.0,1.3,-33.286,-1.714,21.429,-35.286,-33.286,-32.714,0.0
87538,LKA,Sri Lanka,2021-05-13,108.798,42.0,21497306.0,0.977,1.159,10.7,1.27,-33.143,3.714,21.571,-35.0,-33.286,-33.857,1.953733179403968
87539,LKA,Sri Lanka,2021-05-14,111.29,31.0,21497306.0,1.057,1.17,10.5,1.25,-40.571,-8.0,24.857,-41.571,-37.429,-40.286,1.4420411562267383
87540,LKA,Sri Lanka,2021-05-15,114.546,18.0,21497306.0,1.03,1.15,10.0,1.24,-47.857,-18.857,27.714,-47.857,-41.571,-46.429,0.8373142197445578
87541,LKA,Sri Lanka,2021-05-16,111.908,21.0,21497306.0,1.07,1.176,10.5,1.23,-54.143,-28.571,30.0,-53.571,-45.286,-51.0,0.976866589701984
87542,LKA,Sri Lanka,2021-05-17,110.791,19.0,21497306.0,1.023,1.197,10.8,1.22,-54.714,-28.0,30.429,-54.143,-45.286,-51.571,0.8838316763970332
87543,LKA,Sri Lanka,2021-05-18,110.459,34.0,21497306.0,1.096,1.192,10.8,1.22,-55.0,-27.571,30.571,-55.0,-45.571,-51.714,1.5815935261841647
87544,LKA,Sri Lanka,2021-05-19,118.394,36.0,21497306.0,1.336,1.186,10.0,1.21,-55.143,-28.429,30.571,-55.143,-45.286,-51.429,1.6746284394891156
87545,LKA,Sri Lanka,2021-05-20,126.195,0.0,21497306.0,1.057,1.18,9.3,1.2,-54.857,-30.143,30.571,-55.429,-44.571,-50.714,0.0
87546,LKA,Sri Lanka,2021-05-21,134.555,82.0,21497306.0,1.396,1.188,8.8,1.18,-45.286,-9.714,26.857,-46.429,-38.714,-44.714,3.8144314455029855
87547,LKA,Sri Lanka,2021-05-22,138.031,45.0,21497306.0,1.575,1.192,8.6,1.16,-45.143,-9.714,26.714,-46.0,-38.143,-43.857,2.0932855493613944
87548,LKA,Sri Lanka,2021-05-23,142.576,32.0,21497306.0,1.648,1.163,8.2,1.14,-45.143,-9.714,26.714,-45.714,-37.714,-43.429,1.4885586128792139
87549,LKA,Sri Lanka,2021-05-24,145.998,33.0,21497306.0,1.741,1.098,7.5,1.12,-51.857,-21.857,29.571,-51.714,-41.429,-48.143,1.5350760695316892
87550,LKA,Sri Lanka,2021-05-25,147.394,26.0,21497306.0,1.688,1.042,7.1,1.1,-54.286,-18.714,30.571,-52.857,-41.571,-51.286,1.2094538729643611
87551,LKA,Sri Lanka,2021-05-26,139.114,29.0,21497306.0,1.641,1.008,7.2,1.08,-61.714,-31.286,34.143,-59.286,-45.286,-58.0,1.3490062429217875
87552,LKA,Sri Lanka,2021-05-27,133.405,0.0,21497306.0,1.641,0.958,7.2,1.07,-69.429,-45.286,37.714,-65.714,-49.0,-64.571,0.0
87553,LKA,Sri Lanka,2021-05-28,128.774,65.0,21497306.0,1.528,0.923,7.2,1.07,-77.857,-63.571,41.0,-73.714,-53.143,-68.857,3.023634682410903
87554,LKA,Sri Lanka,2021-05-29,128.594,0.0,21497306.0,1.229,0.904,7.0,1.06,-76.857,-61.571,40.714,-72.857,-52.143,-68.143,0.0
87555,LKA,Sri Lanka,2021-05-30,127.93,78.0,21497306.0,1.535,0.903,7.1,1.06,-75.571,-59.571,40.286,-71.857,-50.857,-67.0,3.628361618893084
87556,LKA,Sri Lanka,2021-05-31,127.538,0.0,21497306.0,1.316,0.928,7.3,1.05,-73.857,-56.286,39.429,-70.286,-48.857,-65.286,0.0
87557,LKA,Sri Lanka,2021-06-01,128.528,43.0,21497306.0,1.429,0.944,7.3,1.05,-76.857,-68.714,40.571,-73.714,-50.286,-65.571,2.0002506360564434
87558,LKA,Sri Lanka,2021-06-02,134.701,82.0,21497306.0,1.781,0.981,7.3,1.04,-74.714,-64.571,39.143,-71.857,-48.286,-62.286,3.8144314455029855
87559,LKA,Sri Lanka,2021-06-03,139.439,42.0,21497306.0,2.06,1.023,7.3,1.03,-73.0,-61.429,38.0,-70.286,-47.0,-59.286,1.953733179403968
87560,LKA,Sri Lanka,2021-06-04,143.161,48.0,21497306.0,1.947,1.058,7.4,1.02,-71.714,-58.714,37.429,-69.143,-46.0,-58.429,2.2328379193188206
87561,LKA,Sri Lanka,2021-06-05,144.629,0.0,21497306.0,1.947,1.079,7.5,1.01,-71.0,-57.143,37.143,-68.429,-45.286,-57.857,0.0
87562,LKA,Sri Lanka,2021-06-06,145.407,40.0,21497306.0,1.695,1.08,7.4,1.0,-70.429,-56.143,37.0,-67.857,-44.714,-57.571,1.8606982660990172
87563,LKA,Sri Lanka,2021-06-07,143.639,93.0,21497306.0,2.313,1.076,7.5,0.98,-69.857,-55.429,36.714,-67.286,-44.143,-57.143,4.326123468680215
87564,LKA,Sri Lanka,2021-06-08,142.343,55.0,21497306.0,2.392,1.083,7.6,0.97,-69.286,-54.286,36.429,-66.857,-43.857,-56.429,2.5584601158861484
87565,LKA,Sri Lanka,2021-06-09,138.549,66.0,21497306.0,2.286,1.057,7.6,0.96,-68.571,-53.0,36.0,-66.286,-43.286,-55.571,3.0701521390633784
87566,LKA,Sri Lanka,2021-06-10,134.834,0.0,21497306.0,2.007,1.05,7.8,0.95,-67.286,-51.0,35.286,-65.286,-42.143,-54.429,0.0
87567,LKA,Sri Lanka,2021-06-11,127.006,101.0,21497306.0,2.359,1.026,8.1,0.94,-66.571,-50.286,34.857,-64.714,-41.571,-53.429,4.698263121900018
87568,LKA,Sri Lanka,2021-06-12,125.73,62.0,21497306.0,2.771,1.022,8.1,0.93,-65.714,-49.143,34.429,-64.143,-41.0,-52.571,2.8840823124534767
87569,LKA,Sri Lanka,2021-06-13,121.643,63.0,21497306.0,2.924,1.016,8.4,0.93,-65.143,-48.286,34.143,-63.714,-40.571,-52.143,2.930599769105952
87570,LKA,Sri Lanka,2021-06-14,119.238,124.0,21497306.0,3.13,1.008,8.5,0.92,-64.429,-47.571,33.714,-63.429,-40.143,-51.571,5.768164624906953
87571,LKA,Sri Lanka,2021-06-15,116.925,55.0,21497306.0,3.13,0.988,8.4,0.91,-63.571,-46.571,33.143,-62.857,-39.571,-51.0,2.5584601158861484
87572,LKA,Sri Lanka,2021-06-16,114.938,59.0,21497306.0,3.083,0.989,8.6,0.91,-62.857,-46.0,32.714,-62.429,-39.143,-50.571,2.7445299424960505
87573,LKA,Sri Lanka,2021-06-17,112.506,51.0,21497306.0,3.422,0.991,8.8,0.9,-62.429,-45.714,32.429,-62.286,-39.0,-50.429,2.3723902892762467
87574,LKA,Sri Lanka,2021-06-18,113.283,55.0,21497306.0,3.117,1.006,8.9,0.9,-61.857,-45.0,32.0,-62.143,-38.714,-50.143,2.5584601158861484
87575,LKA,Sri Lanka,2021-06-19,108.877,54.0,21497306.0,3.064,0.994,9.1,0.9,-61.714,-45.429,31.714,-62.143,-38.571,-49.857,2.5119426592336733
87576,LKA,Sri Lanka,2021-06-20,106.665,47.0,21497306.0,2.957,0.993,9.3,0.89,-61.571,-45.714,31.429,-62.143,-38.571,-49.429,2.186320462666345
87577,LKA,Sri Lanka,2021-06-21,105.648,52.0,21497306.0,2.479,1.02,9.7,0.89,-56.0,-37.0,29.429,-57.857,-36.143,-47.714,2.4189077459287223
87578,LKA,Sri Lanka,2021-06-22,104.046,71.0,21497306.0,2.585,1.047,10.1,0.88,-51.0,-29.429,27.571,-53.714,-34.143,-46.0,3.3027394223257556
87579,LKA,Sri Lanka,2021-06-23,102.451,65.0,21497306.0,2.625,1.065,10.4,0.88,-45.571,-20.571,25.571,-49.143,-31.571,-44.286,3.023634682410903
87580,LKA,Sri Lanka,2021-06-24,99.587,45.0,21497306.0,2.585,1.068,10.7,0.88,-48.143,-25.429,27.143,-51.143,-32.857,-48.286,2.0932855493613944
